#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
JOB_PROSELYTIZE_DIFFERENT_RELIGION_GROUP;Spread Philosophy: §RProvince cannot be converted. Current Belief: §!§Y[Root.Religion.GetName]§!;Faire du prosélytisme: §GLa province peut être convertie. Religion actuelle: §!§Y[Root.Religion.GetName]§!;Bekehren: §GProvinzen können konvertiert werden. Momentane Religion: §!§Y[Root.Religion.GetName]§!;;Proselitismo: §Gse puede convertir la provincia. Religión actual: §!§Y[Root.Religion.GetName]§!;;;;;;;;;x
ADUELdesc.38;In the face of death, [From.GetFullName] does not go quietly, cursing your name and promising retribution. With the final blow, the insults and threats are silenced and the duel ended.;;;;;;;;;;;;x
ADUELoptA.38;I'll take my chances.;;;;;;;;;;;;x
ADUELdesc.39;Your men quickly move forward, securing [From.GetFullName] are dragging them from the field. The battle is done, and you return homeward with [From.GetFullName] as your prisoner.;;;;;;;;;;;;x
ADUELoptA.39;This will be the end of it.;;;;;;;;;;;;x
ADUELdesc.40;You strike, fire flowing forth and over [From.GetFullName]. Screaming, [From.GetFullName] falls to the ground, burnt by the flames vicious heat. [From.GetFullName] is dragged away alive, but never the less scarred forever by your hand, a permanent mark of dishonour. ;;;;;;;;;;;;x
ADUELoptA.40;I've taught you your place.;;;;;;;;;;;;x
ADUELdesc.41;[From.GetFullName] seems surprised at your mercy, but accepts it, rising to [From.GetHerHis] feet and bowing. Whatever ill will between you seems forgotten in this act of mercy.;;;;;;;;;;;;x
ADUELoptA.41;There is nothing more between us.;;;;;;;;;;;;x
ADUELdesc.42;Despite your show of mercy, [From.GetFullName] remains knelling on the ground, clear disgust on [From.GetHerHis] face. You walk away, leaving them disgraced, unworthy of even killing.;;;;;;;;;;;;x
ADUELoptA.42;Consider this a final insult to you, then.;;;;;;;;;;;;x
ADUELdesc.43;You offer [From.GetFullName] your hand, and [From.GetSheHe] takes it, and you pull [From.GetHerHim] back to [From.GetHerHis] feet. You and your opponent bow, ending this exercise. When you rise, [From.GetFullName] nods, respectful of your victory.;;;;;;;;;;;;x
ADUELoptA.43;We both grow stronger for our trials.;;;;;;;;;;;;x
ADUELdesc.44;You ground yourself, adapting the stance that will allow you to channel electricity through your body as you clench a hand into a fist. Feeling the power surging, allow your fingers to curl outward, crackling with energy, before releasing it completely in the direction of your enemy. A lightening bolt erupts from the tip of your finger, rocketing towards your opponent.;;;;;;;;;;;;x
ADUELoptA.44;Die!;;;;;;;;;;;;x
ADUEL_ATK_LIGHTENING_CRIT_TOOLTIP;your attack connects with your opponent, dealing massive damage.;;;;;;;;;;;;x
ADUEL_ATK_LIGHTENING_MISS_TOOLTIP;your attack is evaded by your opponent.;;;;;;;;;;;;x
ADUELdesc.45;[From.GetFullName] ceases attack for a second, before you notice a crackling in the air. It is too late, as [From.GetFullName] unleashes this power towards you, bending lightning itself. The strike hits you, electricity surging through your body.;;;;;;;;;;;;x
ADUELoptA.45;Argghhh!!!;;;;;;;;;;;;x
ADUELoptB.45;Arrrgghhh!!!;;;;;;;;;;;;x
ADUEL_LIGHTENING_HIT_TOOLTIP;Your opponent uses their §YLightningbender§! ability, striking you for massive damage.;;;;;;;;;;;;x
ADUEL_LIGHTENING_REVERSE_TOOLTIP;You redirect your opponent's lightning attack against them…;;;;;;;;;;;;x
ADUELdesc.46;[From.GetFullName] ceases attack for a second, before you notice a crackling in the air. You have a mere moment to dodge before [From.GetFullName] unleashes lightning itself towards you. The attack misses, exploding against the ground behind you.;;;;;;;;;;;;x
ADUELoptA.46;A lucky escape.;;;;;;;;;;;;x
ADUELdesc.47;[From.GetFullName] doesn’t attempt to evade as you direct the attack, instead catching it with one hand before channelling it through the body, then unleashing it back at you. You have no time to react as your own lightning hits you dead on.;;;;;;;;;;;;x
ADUELoptA.47;Oh…;;;;;;;;;;;;x
ADUELdesc.48;[From.GetFullName] is struck by the redirected lightning, the energy hitting dead on. For a slight second, [From.GetFullName] sways, before collapsing to the ground, dead. Silence washes over everyone around. The duel is over.;;;;;;;;;;;;x
ADUELoptA.48;This battle is finished.;;;;;;;;;;;;x
ADUEL_ATK_COMBUSTION_TOOLTIP;The trait §YCombustionbender§!, enables you to use the §YCombustion Blast§! ability for the cost of stamina, allowing you a chance to deal the enemy a critical blow. If successful, this ability will strike your opponent for §R20§! critical damage.;;;;;;;;;;;;x
ADUELdesc.49;You gather your inner Chi energy, focusing it through your body before channelling it into the tattoo on your forehead. Feeling the energy building like a flood against a dam, you release it, causing it to shoot out and towards your opponent.;;;;;;;;;;;;x
ADUELoptA.49;Boom!;;;;;;;;;;;;x
ADUEL_ATK_COMBUSTION_CRIT_TOOLTIP;your attack connects with your opponent, dealing massive damage.;;;;;;;;;;;;x
ADUEL_ATK_COMBUSTION_HIT_TOOLTIP;your attack lands near your opponent, and is defended against.;;;;;;;;;;;;x
ADUEL_ATK_LIGHTENING_MISS_TOOLTIP;your attack is evaded by your opponent.;;;;;;;;;;;;x
ADUELdesc.50;You turn to see [From.GetFullName] standing still, channelling energy into [From.GetHerHis] forehead tattoo. It is too late to move as [From.GetSheHe] unleashes a devastating Combustion blast, the energy flying towards you before exploding and catching you within it's fury.;;;;;;;;;;;;x
ADUELoptA.50;ARRRGGHH!!!;;;;;;;;;;;;x
ADUEL_COMBUSTION_GOT_CRIT_TOOLTIP;Your opponent uses their §YCombustionbender§! ability, striking you for massive damage.;;;;;;;;;;;;x
ADUELdesc.51;You turn to see [From.GetFullName] standing still, channelling energy into [From.GetHerHis] forehead tattoo. You move as [From.GetSheHe] unleashes a devastating Combustion blast, and you are caught by the shock-wave of the explosion.;;;;;;;;;;;;x
ADUELoptA.51;Too close…;;;;;;;;;;;;x
ADUEL_COMBUSTION_GOT_HIT_TOOLTIP;Your opponent uses their §YCombustionbender§! ability, catching you in the explosion and causing some damage.;;;;;;;;;;;;x
ADUELdesc.52;You turn to see [From.GetFullName] standing still, channelling energy into [From.GetHerHis] forehead tattoo. You move as [From.GetSheHe] unleashes a devastating Combustion blast, narrowly avoiding the blast.;;;;;;;;;;;;x
ADUELoptA.52;That bending is very dangerous…;;;;;;;;;;;;x
ADUEL_COMBUSTION_GOT_MISS_TOOLTIP;Your opponent uses their §YCombustionbender§! ability, which you manage to evade.;;;;;;;;;;;;x
ADUELdesc.53;You create a stream of fire from your hands, not towards your opponent, but to the ground in front of you. Smoke billows forth, clouding the arena in a thick fog. While you have trained to operate in such a battlefield, your opponent is left fumbling in the dark.;;;;;;;;;;;;x
ADUELoptA.53;This will be of use.;;;;;;;;;;;;x
ADUELdesc.54;You are surprised when [From.GetFullName] firebends, not at you, but at the ground, creating a billowing cloud of smoke that envelops the arena. You are left coughing and stumbling in the cloud, disoriented by this sudden attack.;;;;;;;;;;;;x
ADUELoptA.54;Dishonourable scum!;;;;;;;;;;;;x
ADUEL_SMOKESCREEN_USED_TOOLTIP;You use your §YSmoke Screen§! ability, bolstering your defence by §B2§!;;;;;;;;;;;;x
ADUEL_SMOKESCREEN_HIT_TOOLTIP;Your opponent uses their §YSmoke Screen§! ability, enhancing their defence permanently.;;;;;;;;;;;;x
ADUELoptE.15;I will create a smoke screen.;;;;;;;;;;;;x
ADUEL_ATK_SMOKE_TOOLTIP;The trait §YSmokebender§!, enables you to use the §YSmoke Screen§! ability a single time, bolstering your defence by §B2§!.;;;;;;;;;;;;x
ADUELoptF.15;I must recover..;;;;;;;;;;;;x
ADUEL_ATK_RESTORATION_TOOLTIP;The trait §YHealer§!, enables you to use the §YRestoration§! ability, restoring §Z5§! HP.;;;;;;;;;;;;x
ADUELdesc.55;When the opportunity emerges, you use the water around you, flowing it around your body and replenishing your Chi. Your injuries mend, wounds close and fatigue clears.;;;;;;;;;;;;x
ADUELoptA.55;Much better.;;;;;;;;;;;;x
ADUEL_RESTORATION_USED_TOOLTIP;You use your §YRestoration§! ability, bolstering your health by §Z5§!;;;;;;;;;;;;x
ADUELdesc.56;Your opponent uses the opportunity to move away, flowing water around [From.GetHerHis] body in a protective cocoon. After a moment, [From.GetFullName] emerges from the shimmering water, seemingly reinvigorated by its energies.;;;;;;;;;;;;x
ADUELoptA.56;Ready to fight now?;;;;;;;;;;;;x
ADUEL_RESOTRATION_HIT_TOOLTIP;Your opponent uses their §YRestoration§! ability, healing themselves for §Z5§! HP.;;;;;;;;;;;;x
ADUELoptG.15;I will burn them!;;;;;;;;;;;;x
ADUEL_ATK_FIREBENDER_TOOLTIP;You use your §YFireball§! Ability, for a chance to lower enemy defences permanently by §Y2§!.;;;;;;;;;;;;x
ADUELdesc.57;You channel the raging energy to your hands, unleashing into a single blast that is sent flying towards your opponent.;;;;;;;;;;;;x
ADUELoptA.57;Arggh!;;;;;;;;;;;;x
ADUEL_ATK_FIREBOLT_HIT_TOOLTIP;your attack connects with your opponent, lowering their defence.;;;;;;;;;;;;x
ADUEL_ATK_FIREBOLT_MISS_TOOLTIP;your attack is evaded by your opponent.;;;;;;;;;;;;x
ADUELdesc.58;Your opponent, [From.GetFullName], suddenly surprises you with a concentrated blast of fire. It explodes near you, sending you flying and almost setting you aflame. While you survive mostly unharmed, your protective armour is damaged.;;;;;;;;;;;;x
ADUELoptA.58;Let's hope I don't need it!;;;;;;;;;;;;x
ADUEL_FIREBOLT_GOT_HIT_TOOLTIP;Your opponent uses their §YFireball§! ability, crippling your defences and lowering them for the rest of the battle by §Y2§!!;;;;;;;;;;;;x
ADUELdesc.59;[From.GetFullName] suddenly surprises you with a concentrated blast of Firebending. You narrowly evade the fireball before it explodes nearby. It you were to be caught by such an attack, it would no doubt be crippling.;;;;;;;;;;;;x
ADUELoptA.59;I have nothing to fear.;;;;;;;;;;;;x
ADUEL_FIREBOLT_GOT_MISS_TOOLTIP;Your opponent uses their §YFireball§! ability, aiming to lower your defences but you successfully evade it.;;;;;;;;;;;;x
ADUELoptH.15;I'll just freeze them solid.;;;;;;;;;;;;x
ADUEL_ATK_WATERBENDER_TOOLTIP;You use your §YFreeze§! Ability, for a chance to deliver a double attack against an enemy, potentially causing massive damage.;;;;;;;;;;;;x
ADUELdesc.60;You wait until the last moment to strike, catching your opponent by surprise as the wall of water you send flying at them quickly chills to the point of freezing.;;;;;;;;;;;;x
ADUELoptA.60;That should do it.;;;;;;;;;;;;x
ADUEL_ATK_FREEZE_HIT_TOOLTIP;your attack connects with your opponent, dealing double damage.;;;;;;;;;;;;x
ADUEL_ATK_FREEZE_MISS_TOOLTIP;your attack is evaded by your opponent.;;;;;;;;;;;;x
ADUELdesc.61;[From.GetFullName] catches you by surprise, sending a wall of water towards you that freezes as it engulfs you. As you are trapped struggling against the ice, [From.GetFullName] follows up with another attack, shattering it and sending you flying back.;;;;;;;;;;;;x
ADUELoptA.61;I'll have to power on…;;;;;;;;;;;;x
ADUEL_FREEZE_GOT_HIT_TOOLTIP;Your opponent uses their §YFreeze§! Ability, dealing you a devastating §R[global_atk.GetValue]§! damage!;;;;;;;;;;;;x
ADUELdesc.62;[From.GetFullName] catches you by surprise, sending a wall of water towards you that freezes as it closes in. You barely manage to evade being frozen, before dodging another stream of water that flies past you.;;;;;;;;;;;;x
ADUELoptA.62;You'll have to do better than that.;;;;;;;;;;;;x
ADUEL_FREEZE_GOT_MISS_TOOLTIP;Your opponent uses their §YFreeze§! ability, attempting to deal devastating damage, but you successfully evade it.;;;;;;;;;;;;x
ADUELoptI.15;I must withdraw from this conflict.;;;;;;;;;;;;x
ADUEL_ATK_AIRBENDER_TOOLTIP;You use your §YBaffle§! Ability, for a chance to flee the battle safely.;;;;;;;;;;;;x
ADUELdesc.63;Sensing now is your moment to withdraw, you swirl the air around you, creating a miniature whirlwind around your opponent as attempt to disappear from sight. Hopefully this manoeuvre will work.;;;;;;;;;;;;x
ADUELoptA.63;Hopefully this works…;;;;;;;;;;;;x
ADUEL_ATK_BAFFLE_HIT_TOOLTIP;you successfully evade your opponent and retreat from this battle.;;;;;;;;;;;;x
ADUEL_ATK_BAFFLE_MISS_TOOLTIP;your attempt to retreat from the battle fails.;;;;;;;;;;;;x
ADUELdesc.64;[From.GetFullName] suddenly strikes, swirling the air around you and trapping you within a miniature storm. This is not an attack however, but a diversion, as you see [From.GetFullName] taking flight. By time you escape from the storm's eye, it is too late, as [From.GetFullName] has already escaped.;;;;;;;;;;;;x
ADUELoptA.64;The coward!;;;;;;;;;;;;x
ADUEL_BAFFLE_GOT_HIT_TOOLTIP;Your opponent uses their §YBaffle§! Ability, successfully fleeing the battle.;;;;;;;;;;;;x
ADUELdesc.65;Your diversion works, [From.GetFullName] trapped in the eye of the storm as you take flight, boosting yourself up and away from the battlefield. You may not have beaten your enemies in battle, but you have left them infuriated.;;;;;;;;;;;;x
ADUELoptA;To know when to retreat is key to eventual victory.;;;;;;;;;;;;x
ADUELdesc.66;[From.GetFullName] suddenly strikes, swirling the air around you and trapping you within a miniature storm. This is not an attack however, but a diversion, as you see [From.GetFullName] taking flight. You manage to break from the storm in time to continue the battle.;;;;;;;;;;;;x
ADUELoptA.66;You thought you'd get away so easy!?;;;;;;;;;;;;x
ADUEL_BAFFLE_GOT_MISS_TOOLTIP;Your opponent uses their §YBaffle§! Ability, attempting to flee the battle, but you catch them.;;;;;;;;;;;;x
ADUELdesc.67;Your diversion fails as [From.GetFullName] escapes from your storm, pursuing you relentlessly and forcing you to make a stand.;;;;;;;;;;;;x
ADUELoptA.67;To the end, then.;;;;;;;;;;;;x
ADUELoptJ.15;Time to crush your puny armour!;;;;;;;;;;;;x
ADUEL_ATK_METALBENDER_TOOLTIP;You use your §YCrush§! Ability, to seriously wound your opponent and permanently disable their ability to replenish Stamina.;;;;;;;;;;;;x
ADUELdesc.68;You reach out with your Metalbending, feeling the impurities in the metals of your opponent's armour and weapons. You strike with force, attempting to take advantage of the very things your opponent wields for protection.;;;;;;;;;;;;x
ADUELoptA.68;This will put a dent in you.;;;;;;;;;;;;x
ADUEL_ATK_CRUSH_HIT_TOOLTIP;your attack connects with your opponent, depleting their stamina and disabling their ability to regenerate it.;;;;;;;;;;;;x
ADUEL_ATK_CRUSH_MISS_TOOLTIP;your attack is evaded by your opponent.;;;;;;;;;;;;x
ADUELdesc.69;[From.GetFullName] attacks using Metalbending, seizing the metal around you. Your Armour bends and breaks around you. You wrestle yourself free from the wreckage, damaged and exhausted.;;;;;;;;;;;;x
ADUELoptA.69;I'll get you for this!;;;;;;;;;;;;x
ADUEL_CRUSH_GOT_HIT_TOOLTIP;Your opponent uses their §YCrush§! Ability, depleting your stamina and disabling your ability to regenerate it.;;;;;;;;;;;;x
ADUELdesc.70;[From.GetFullName] attempts to use Metalbending to simply crush you using own equipment. You thankfully counter before this happens, knocking your opponent off balance and ending the attempt.;;;;;;;;;;;;x
ADUELoptA.70;You'll not get me that easily!;;;;;;;;;;;;x
ADUEL_CRUSH_GOT_MISS_TOOLTIP;Your opponent uses their §YCrush§! Ability, but you successfully evade it.;;;;;;;;;;;;x
ADUELoptK.15;Simply anticipate their next move…;;;;;;;;;;;;x
ADUEL_ATK_EARTHSENSE_TOOLTIP;You use your §YSense§! Ability, for the chance to strike your opponent at their most vulnerable and deal critical damage.;;;;;;;;;;;;x
ADUELoptL.15;Sand can erode even the strongest stones.;;;;;;;;;;;;x
ADUEL_ATK_SANDBENDER_TOOLTIP;You use your §YErode§! Ability, for a chance to lower enemy defences permanently by §Y3§!.;;;;;;;;;;;;x
ADUELoptM.15;Time to heat things up.;;;;;;;;;;;;x
ADUEL_ATK_LAVABENDER_TOOLTIP;You use your §YVolcano§! Ability, allowing you a chance to deal the enemy a critical blow. If successful, this ability will strike your opponent for §R30§! critical damage.;;;;;;;;;;;;x
ADUELoptN.15;Time to end this! Permanently!;;;;;;;;;;;;x
ADUEL_ATK_VOIDBENDER_TOOLTIP;You use your §YVoid§! Ability, for a chance to instantly defeat your opponent!;;;;;;;;;;;;x
ADUELoptO.15;I'll level the playing field…;;;;;;;;;;;;x
ADUEL_ATK_CHIBLOCK_TOOLTIP;You use your §YChi-Block§! Ability, to permanently lower the damage, defence and stamina of your bending opponent.;;;;;;;;;;;;x
ADUELoptP.15;I must strike swiftly.;;;;;;;;;;;;x
ADUEL_ATK_WEAPON_TOOLTIP;You use your §YPower Strike§! Ability, for a chance to lower enemy attack permanently by §Y3§!.;;;;;;;;;;;;x
ADUELoptQ.15;This obstacle requires a more personal touch.;;;;;;;;;;;;x
ADUEL_ATK_POISON_TOOLTIP;You use your §YDeadly Toxin§! Ability, for a chance to permanently remove your opponent's defences.;;;;;;;;;;;;x
ADUELoptR.15;Time to blow something up!;;;;;;;;;;;;x
ADUEL_ATK_EXPLOSIVE_TOOLTIP;You use your §YExplosive§! Ability, for a chance to deal serious damage to your enemy.;;;;;;;;;;;;x
ADUELoptS.15;Enough!;;;;;;;;;;;;x
ADUEL_ATK_AVATAR_TOOLTIP;You use your §YAvatar State§! Ability, bringing a swift end to this battle.;;;;;;;;;;;;x
ADUELdesc.71;You use your Seismic Sense, feeling the footsteps of your opponent through the rock beneath you. Readying yourself, you wait only seconds before striking as you sense your enemy making a potentially catastrophic misstep.;;;;;;;;;;;;x
ADUELoptA.71;This should slow you down.;;;;;;;;;;;;x
ADUELdesc.72;Your opponent, [From.GetFullName], stands firm and waits as you circle. The second one you make a misstep, [From.GetFullName] strikes, tearing a dozen rocks from the ground and unleashing them in a hail you cannot possibly evade.;;;;;;;;;;;;x
ADUELoptA.72;Arrrgghhh!!!;;;;;;;;;;;;x
ADUELdesc.73;Your opponent, [From.GetFullName], stands firm and waits as you circle. The second one you make a misstep, [From.GetFullName] strikes, tearing a dozen rocks from the ground and unleashing them in a hail you barely manage to evade.;;;;;;;;;;;;x
ADUELoptA.73;That was too close.;;;;;;;;;;;;x
ADUELdesc.74;You decide to unbalance your opponent, using your abilities to your advantage. You begin to bend the sand, moving it like waves, until it rushes towards your opponent like a tsunami. ;;;;;;;;;;;;x
ADUELoptA.74;This should surprise them!;;;;;;;;;;;;x
ADUELdesc.75;You look back to your opponent, [From.GetFullName], only to see sand moving like waves across the battlefield. You try to dodge it, but it is too late as the wave catches you. You are forced to abandon several pieces of armour as you clamber free of the sands.;;;;;;;;;;;;x
ADUELoptA.75;I hate sand…;;;;;;;;;;;;x
ADUELdesc.76;You look back to your opponent, [From.GetFullName], only to see sand moving like waves across the battlefield. You barely manage to scramble clear in time to avoid being buried by the storm.;;;;;;;;;;;;x
ADUELoptA.76;A narrow escape from a rough fate!;;;;;;;;;;;;x
ADUELdesc.77;With your opponent in your sights, you slam your feet down on the surface of the earth, feeling the rock grinding beneath your feet, increasing the pace, and unleashing the force upward in an explosion of lava!;;;;;;;;;;;;x
ADUELoptA.77;This will hurt!;;;;;;;;;;;;x
ADUELdesc.78;Your opponent proves evermore deadly, slamming a foot down and the earth beneath you shattering. You barely manage to scramble away as lava bursts forth from this gap. Even though you avoid physical contact, the very heat of this eruption leaves your skin burnt. ;;;;;;;;;;;;x
ADUELoptA.78;Arrggh! I'll get you for this!;;;;;;;;;;;;x
ADUELdesc.79;[From.GetFullName] barely manages to scramble away from the fury of your volcanic eruption, getting badly burnt with the sheer heat radiating from the flowing lava. It is clear this attack has proved crippling.;;;;;;;;;;;;x
ADUELoptA.79;Ha! Getting warmer?;;;;;;;;;;;;x
ADUELdesc.80;Your opponent proves evermore deadly, slamming a foot down and the earth beneath you shattering. You leap away in time as the ground where you once should erupts into a miniature volcano, lava spewing forth.;;;;;;;;;;;;x
ADUELoptA.80;A narrow escape!;;;;;;;;;;;;x
ADUELdesc.81;[From.GetFullName] somehow manages to act before the eruption hits, diving away before being caught in the sheer heat radiating from the lava now flowing from the earth.;;;;;;;;;;;;x
ADUELoptA.81;How!?;;;;;;;;;;;;x
ADUELdesc.82;You decide to deliver a quick end to this battle, controlling the air around your opponent and beginning to bend it, funnelling all the air out of the area around them. Trapped within this vacuum, [From.GetFullName] begins to struggle…;;;;;;;;;;;;x
ADUELoptA.82;A little longer…;;;;;;;;;;;;x
ADUELdesc.83;You are taken by surprise when [From.GetFullName] sweeps you off your feet with a blast of Airbending, before suddenly creating a twister around you. Trapped within, you slowly begin to choke in this vacuum, barely able to break free in time before you suffocate.;;;;;;;;;;;;x
ADUELoptA.83;….;;;;;;;;;;;;x
ADUELdesc.84;[From.GetFullName] finally goes limp, and you release your hold of the air. [From.GetFullName] hits the ground and stays there, before suddenly coughing and once again breathing in. Alive, but barely.;;;;;;;;;;;;x
ADUELoptA.84;As you see, you've already lost.;;;;;;;;;;;;x
ADUELdesc.85;You are taken by surprise when [From.GetFullName] sweeps you off your feet with a blast of Airbending, before suddenly creating a twister around you. You manage to break free, striking back at [From.GetFullName] and ending this gruesome attack.;;;;;;;;;;;;x
ADUELoptA.85;Don't try that again!;;;;;;;;;;;;x
ADUELdesc.86;[From.GetFullName] struggles against your hold, managing to break free from the vacuum and counter attack. You are forced to evade, ending your efforts.;;;;;;;;;;;;x
ADUELoptA.86;You shall not be so lucky next time.;;;;;;;;;;;;x
ADUELdesc.87;It is time to make this battle a little more equal. You furiously attack, a flurry of punches and picks, aiming to cripple your opponent at their most vulnerable points.;;;;;;;;;;;;x
ADUELoptA.87;This should slow you down.;;;;;;;;;;;;x
ADUELdesc.88;[From.GetFullName] suddenly strikes out, with a flurry of punches and kicks. You stagger backwards, stunned by the attack. Your limbs feel numb, and your bending seems… weakened.;;;;;;;;;;;;x
ADUELoptA.88;I'll fight on!;;;;;;;;;;;;x
ADUELdesc.89;[From.GetFullName] suddenly strikes out, with a flurry of punches and kicks. You manage to evade the brunt of the attack, with only minor wounds.;;;;;;;;;;;;x
ADUELoptA.89;You'll need to try harder than that!;;;;;;;;;;;;x
ADUELdesc.90;Drawing your weapon, you charge towards [From.GetFullName]. You swing several heavy blows, intending to cripple your opponent and turn the odds of this battle even further in your favour.;;;;;;;;;;;;x
ADUELoptA.90;You won't be a threat much longer…;;;;;;;;;;;;x
ADUELdesc.91;[From.GetFullName] draws a weapon, and before you know it, begins raining down heavy blows upon you. You barely evade some swings, others landing with crippling effect.;;;;;;;;;;;;x
ADUELoptA.91;I must fight through the pain!;;;;;;;;;;;;x
ADUELdesc.92;[From.GetFullName] draws a weapon, and before you know it, begins raining down heavy blows upon you. You duck and dodge every swing, managing to avoid the crippling blows.;;;;;;;;;;;;x
ADUELoptA.92;Speed wins out.;;;;;;;;;;;;x
ADUELdesc.93;The time has come to swiftly defeat your opponent. You pull the toxic dart you prepared earlier, careful not to touch the crippling poison on its tip, and throw it, sending it flying towards [From.GetFullName].;;;;;;;;;;;;x
ADUELoptA.93;You won't endure this.;;;;;;;;;;;;x
ADUELdesc.94;You're caught by surprise when [From.GetFullName] suddenly produces a dart, flinging it towards you. It impacts on your arm, and you quickly pull it out. It is too late however, for you already feel the poison flowing through your body…;;;;;;;;;;;;x
ADUELoptA.94;Curse you, you venomous snake! ;;;;;;;;;;;;x
ADUELdesc.95;You're caught by surprise when [From.GetFullName] suddenly produces a dart, flinging it towards you. You barely manage to sidestep it in time, as the poisonous dart flies past you. A close call.;;;;;;;;;;;;x
ADUELoptA.95;No more tricks!;;;;;;;;;;;;x
ADUELdesc.96;The time has come to use your very special skills. Pulling out one of the explosive charges you prepared earlier, you light the fuse and pitch it towards [From.GetFullName]!;;;;;;;;;;;;x
ADUELoptA.96;Dodge this!;;;;;;;;;;;;x
ADUELdesc.97;[From.GetFullName] suddenly produces a metal cannister, lighting a fuse and pitching it towards you. You leap, but the explosive ignites and catches you in its blast. You feel the heat and fury of its detonation as you are flung backwards.;;;;;;;;;;;;x
ADUELoptA.97;I'll live!;;;;;;;;;;;;x
ADUELdesc.98;[From.GetFullName] suddenly produces a metal cannister, lighting a fuse and pitching it towards you. You leap just in time as the explosive device detonates, and you roll away, feeling the heat of the blast, but escaping unharmed.;;;;;;;;;;;;x
ADUELoptA.98;Your bombs won't stop me!;;;;;;;;;;;;x
ADUELdesc.99;Its time to end this battle! Clasping your hands together, you block out your worldly surroundings and focus. Channelling the energies within you, you enter the Avatar State, your eyes shining white. [From.GetFullName] steps back, stunned by your power.;;;;;;;;;;;;x
ADUELoptA.99;This ends now!;;;;;;;;;;;;x
ADUELdesc.100;You turn and see [From.GetFullName]'s eyes suddenly begin to shine white. Streams of rock, water and fire forming around them, they levitate up into the air. Awestruck by the Avatar's sheer power, you cannot escape its wrath as the Avatar strikes the ground, sending you flying back.;;;;;;;;;;;;x
ADUELoptA.100;No!;;;;;;;;;;;;x
ADUELdesc.101;You slam down into the earth, sending [From.GetFullName] flying back. You fly through the air, landing not far away. FROM is struck by your power, and cannot stand against it.;;;;;;;;;;;;x
ADUELoptA.101;It's over.;;;;;;;;;;;;x
ADUELdesc.102;You turn and see [From.GetFullName]'s eyes suddenly begin to shine white. Streams of rock, water and fire forming around them, they levitate up into the air. You react, quickly evading incoming boulders thrown towards you.;;;;;;;;;;;;x
ADUELoptA.102;I can hold out!;;;;;;;;;;;;x
ADUELdesc.103;You slam down into the earth, sending [From.GetFullName] flying back. You fly through the air, landing not far away. FROM is struck by your power, but stands up, ready to fight on.;;;;;;;;;;;;x
ADUELoptA.103;Surrender!;;;;;;;;;;;;x
ADUEL_ATK_SENSE_HIT_TOOLTIP;your attack connects with your opponent, dealing them critical §R[global_atk.GetValue]§! damage!;;;;;;;;;;;;x
ADUEL_ATK_SENSE_MISS_TOOLTIP;your attack is evaded by your opponent.;;;;;;;;;;;;x
ADUEL_SENSE_GOT_HIT_TOOLTIP;Your opponent uses their §YSense§! ability, dealing you devastating critical damage.;;;;;;;;;;;;x
ADUEL_SENSE_GOT_MISS_TOOLTIP;Your opponent uses their §YSense§! ability, attempting to deal devastating critical damage, but you successfully evade it.;;;;;;;;;;;;x
ADUEL_ATK_ERODE_HIT_TOOLTIP;your attack connects with your opponent, lowering their defence.;;;;;;;;;;;;x
ADUEL_ATK_ERODE_MISS_TOOLTIP;your attack is evaded by your opponent.;;;;;;;;;;;;x
ADUEL_ERODE_GOT_HIT_TOOLTIP;Your opponent uses their §YErode§! ability, crippling your defences and lowering them for the rest of the battle by §Y3§!!;;;;;;;;;;;;x
ADUEL_ERODE_GOT_MISS_TOOLTIP;Your opponent uses their §YErode§! ability, aiming to lower your defences but you successfully evade it.;;;;;;;;;;;;x
ADUEL_ATK_VOLCANO_HIT_TOOLTIP;your attack connects with your opponent, dealing them devastating critical damage.;;;;;;;;;;;;x
ADUEL_ATK_VOLCANO_MISS_TOOLTIP;your attack is evaded by your opponent.;;;;;;;;;;;;x
ADUEL_VOLCANO_GOT_HIT_TOOLTIP;Your opponent uses their §YVolcano§! Ability, catching you in its fury and dealing you a massive §R30§! critical damage!;;;;;;;;;;;;x
ADUEL_VOLCANO_GOT_MISS_TOOLTIP;Your opponent uses their §YVolcano§! Ability, attempting to incinerate you, but you successfully escape!;;;;;;;;;;;;x
ADUEL_ATK_VOID_HIT_TOOLTIP;your attack connects with your opponent, dealing them devastating critical damage.;;;;;;;;;;;;x
ADUEL_ATK_VOID_MISS_TOOLTIP;your attack is evaded by your opponent.;;;;;;;;;;;;x
ADUEL_VOID_GOT_HIT_TOOLTIP;Your opponent uses their §YVoid§! Ability, literally pulling the air from your lungs, dealing you a massive critical §R50§! damage!;;;;;;;;;;;;x
ADUEL_VOID_GOT_MISS_TOOLTIP;Your opponent uses their §YVoid§! Ability, attempting to literally extract the air from your lungs, but you successfully stun your opponent and escape!;;;;;;;;;;;;x
ADUEL_ATK_CHI_HIT_TOOLTIP;your attack connects with your opponent, damaging their ability to bend and significantly weakening them.;;;;;;;;;;;;x
ADUEL_ATK_CHI_MISS_TOOLTIP;your attack is evaded by your opponent.;;;;;;;;;;;;x
